from_bus_number,to_bus_number,from_area,to_area,category,dist,dela_dist,x,r,b,s1,s2,s3,fixed_cost
12564,12770,3,5,500_line,229.67,3,0.032747,0.00174,5.64763,2335.0,3099.7,3278.9,459.34
12564,4195,3,4,500_line,368.95,2,0.056736,0.00347,8.5314,2147.4,2813.1,3399.6,2879.0
12564,6333,3,6,500_line,246.71,2,0.037192,0.00228,5.66533,2158.0,3180.9,3318.0,493.42
12564,6239,3,6,500_line,270.1,2,0.041727,0.0021,6.15049,1935.4,2535.7,3092.7,902.0000000000005
12564,6234,3,6,500_line,247.61,2,0.037869,0.0024,5.79081,2010.0,2560.9,3020.0,495.22
12564,6045,3,6,500_line,243.97,2,0.04152,0.00314,4.92088,2248.3,2531.2,3050.9,487.94
12564,5192,3,5,500_line,228.9,3,0.037206,0.0024,4.43126,2047.8,2171.1,3015.6,457.8
12564,6228,3,6,500_line,264.11,3,0.041055,0.00187,5.54634,2222.6,2417.7,3084.4,782.2000000000003
12564,6210,3,6,500_line,214.0,3,0.03543,0.00216,4.26364,2068.2,2658.4,2977.8,428.0
12564,5260,3,5,500_line,213.66,3,0.032583,0.00197,4.96347,1925.8,2060.2,2856.7,427.32
12564,12535,3,4,500_line,419.16,3,0.061287,0.00362,9.80631,2411.7,2544.0,3192.6,3883.2000000000007
12564,12560,3,4,500_line,480.44,3,0.071052,0.00502,10.99286,2139.2,2698.1,3178.6,5108.8
12564,12566,3,4,500_line,405.07,3,0.063774,0.0036,8.90702,1837.0,2439.7,2896.2,4291.6493887664565
12564,6197,3,6,500_line,238.97,3,0.033721,0.00209,6.54092,1904.2,2526.5,2802.0,477.94
12564,12565,3,4,500_line,357.55,3,0.058267,0.00345,7.57347,1995.1,2266.0,3040.2,2651.0
12564,12523,3,6,500_line,266.43,3,0.039137,0.00263,6.76787,2149.5,2451.3,2976.4,828.6000000000001
12564,6141,3,6,500_line,281.37,3,0.04573,0.00303,5.3678,2133.2,2609.7,2756.4,1127.4
12564,6066,3,6,500_line,257.96,3,0.040483,0.00212,5.85543,2179.2,2591.3,3042.2,659.1999999999996
12564,6056,3,6,500_line,280.91,3,0.044144,0.00228,5.34717,2248.9,2559.8,2843.8,1118.2000000000005
12564,12838,3,2,500_line,231.49,3,0.035842,0.00235,5.19142,2196.0,2468.4,3415.3,462.98
12564,12618,3,2,500_line,233.72,3,0.037905,0.00224,5.49996,2264.3,2573.6,2894.6,467.44
12560,12535,4,4,500_line,111.73,1,0.017258,0.00102,2.66291,2153.9,2406.5,2972.7,366.01893382522366
12560,7320,4,7,500_line,276.19,1,0.04058,0.00212,6.9337,2230.3,2850.3,2908.7,21877.968840076515
12560,4195,4,4,500_line,99.21,0,0.014208,0.00087,2.71147,1805.5,2030.5,3089.7,99.21
12560,6169,4,6,500_line,238.08,2,0.036157,0.00215,5.51272,2259.2,2656.9,2741.8,476.16
12560,1095,4,1,500_line,461.46,2,0.070529,0.00398,11.06215,2156.5,2440.0,2954.2,4729.2
12560,12566,4,4,500_line,123.54,2,0.01975,0.00108,2.79069,2256.7,2466.9,2919.0,248.31553310191077
12560,6239,4,6,500_line,227.95,2,0.03708,0.00243,5.07886,2026.6,2811.5,3114.8,455.9
12560,7095,4,7,500_line,234.24,2,0.037986,0.00214,5.38702,2174.5,2370.1,2854.8,7500.414259037233
12560,7428,4,7,500_line,271.97,2,0.048022,0.00278,5.7228,2331.7,2719.7,2930.7,19251.498216425007
12560,12544,4,7,500_line,279.98,3,0.047736,0.00351,5.31598,2123.5,2572.5,3311.3,11430.188621749689
12560,7058,4,7,500_line,208.46,3,0.032453,0.00186,4.8972,2282.6,2436.1,2762.9,4164.88041739502
12560,12585,4,7,500_line,243.33,3,0.037788,0.0023,5.60564,1798.0,2777.0,2949.0,5149.12394070336
12560,7406,4,7,500_line,215.13,2,0.030192,0.00188,5.10935,2176.4,2253.1,3139.3,5035.034443519751
12560,12691,4,7,500_line,274.84,3,0.042833,0.00232,5.91614,2361.5,2748.2,2864.9,15182.65215164276
12560,12565,4,4,500_line,198.44,3,0.030586,0.00184,4.42629,2380.8,2707.7,3212.4,251.41588256981464
12560,7414,4,7,500_line,204.63,3,0.026888,0.00129,5.29046,2090.4,2422.3,2915.7,857.7795939882478
12560,12861,4,7,500_line,296.1,2,0.046216,0.00265,6.60423,1972.0,2410.8,3423.7,23294.555259614084
12560,12749,4,7,500_line,287.25,2,0.042292,0.00236,7.42804,1851.1,3002.6,3424.3,21770.334581275605
12560,12699,4,7,500_line,310.62,2,0.050431,0.00282,7.22028,2080.1,2401.8,2737.1,31622.41650459504
12560,12567,4,7,500_line,332.58,2,0.055514,0.00362,6.62538,2405.5,2479.5,2893.2,40126.22891946877
12560,12696,4,7,500_line,291.08,3,0.045893,0.00258,6.12679,2442.5,3147.4,3333.1,14266.866582999892
12560,12596,4,7,500_line,304.82,3,0.04181,0.00217,7.51028,2124.9,2696.9,3138.2,18077.10113410203
12560,12862,4,7,500_line,299.53,3,0.04652,0.00297,6.80781,2343.3,2803.0,3148.6,21835.436995434222
12560,12781,4,7,500_line,315.99,3,0.049606,0.00364,6.77671,2220.2,2446.9,3310.7,26108.522560308225
12560,12689,4,7,500_line,341.44,3,0.053778,0.00287,6.93637,2094.5,2470.6,3154.5,41156.904189348024
12560,7422,4,7,500_line,313.08,3,0.044299,0.00262,7.72696,1931.4,2083.4,2969.0,26931.221647755552
12560,7204,4,7,500_line,346.6,3,0.054672,0.00312,7.41884,1998.9,3244.5,3264.0,38936.02534266755
12560,12761,4,7,500_line,335.9,3,0.054346,0.00321,6.896,1928.0,2368.9,3165.4,36313.57591074764
12560,12539,4,7,500_line,357.68,3,0.052642,0.00423,7.95769,2290.4,2771.5,3356.8,37606.82700005741
12560,6333,4,6,500_line,230.7,3,0.031876,0.00161,6.7976,2302.0,2714.8,2735.7,461.4
12560,12613,4,6,500_line,339.87,3,0.052701,0.00343,7.09119,2347.0,2801.8,2959.9,2297.4
12560,5120,4,5,500_line,415.78,3,0.069131,0.00433,8.85879,2169.4,2967.0,3025.9,3815.5999999999995
12560,6234,4,6,500_line,229.25,3,0.036753,0.0021,5.42952,2449.6,2601.3,2938.1,458.5
12560,6045,4,6,500_line,262.52,3,0.042039,0.00246,5.30746,1944.6,2792.7,3196.1,750.3999999999996
12560,12523,4,6,500_line,230.52,3,0.03302,0.0019,5.57326,2292.2,3088.7,3128.6,461.04
12560,6141,4,6,500_line,244.38,3,0.041954,0.0024,4.76156,2036.5,2893.5,2978.7,488.76
12560,6197,4,6,500_line,249.98,3,0.035402,0.00201,5.97676,2427.1,2707.4,3028.0,499.96
12565,7414,4,7,500_line,18.06,1,0.003346,0.00018,0.35363,2386.6,2466.4,3071.4,36.12
12565,7042,4,7,500_line,14.12,0,0.002197,0.00013,0.36787,2068.7,2172.7,2744.8,28.24
12565,6239,4,6,500_line,89.05,1,0.014889,0.00103,1.78553,2175.1,2891.0,2987.3,178.1
12565,12523,4,6,500_line,96.08,1,0.015186,0.00074,1.81643,1870.1,2192.2,2938.9,192.16
12565,6161,4,6,500_line,82.47,1,0.011508,0.00075,2.18492,2391.3,2898.9,3200.7,164.94
12565,12566,4,4,500_line,68.91,0,0.010685,0.00066,1.60543,2143.6,2535.5,2943.4,162.94409182682128
12565,7018,4,7,500_line,15.58,1,0.002611,0.00013,0.29971,1971.9,2251.8,3174.2,31.16
12565,7058,4,7,500_line,45.36,2,0.006732,0.00036,1.07878,2076.1,3214.9,3247.1,407.79374244732367
12565,12640,4,7,500_line,68.6,2,0.011566,0.00068,1.49407,2000.3,2939.1,3317.8,137.2
12565,7095,4,7,500_line,77.26,3,0.012413,0.0007,1.78862,1906.3,2071.2,3052.7,154.52
12565,12585,4,7,500_line,70.33,3,0.010273,0.00061,1.74726,2006.8,2150.8,3063.0,140.66
12565,7406,4,7,500_line,45.77,2,0.006713,0.00039,1.12439,2255.9,2780.3,3008.3,359.54493479178046
12565,12535,4,4,500_line,83.05,2,0.012309,0.00072,2.10275,2279.8,2635.0,3091.9,422.3925103458344
12565,4195,4,4,500_line,154.95,2,0.025711,0.00202,3.21256,1990.1,2896.8,2898.8,154.95
12565,12852,4,6,500_line,90.09,2,0.015076,0.00084,1.89486,2148.7,2589.5,3322.1,180.18
12565,6075,4,6,500_line,97.55,2,0.015727,0.00085,2.09329,1952.0,2935.8,3054.1,195.1
12565,12747,4,7,500_line,81.04,3,0.012189,0.00068,1.83137,2408.1,2770.9,3028.3,162.08
12565,6234,4,6,500_line,117.64,2,0.017271,0.00092,2.75313,2308.7,2909.4,3323.6,235.28
12565,6197,4,6,500_line,106.41,2,0.016282,0.00108,2.54658,2353.6,2514.1,2746.7,212.82
12565,6169,4,6,500_line,123.82,2,0.016964,0.00091,3.12058,2292.9,2439.0,3050.6,247.64
12565,6333,4,6,500_line,115.52,3,0.017276,0.00102,2.66729,2044.5,3047.9,3443.1,231.04
12565,6066,4,6,500_line,96.8,2,0.013595,0.00071,2.26226,2329.3,2529.3,2868.6,193.6
12565,6141,4,6,500_line,95.56,2,0.015334,0.00081,1.99129,2119.1,2667.4,2731.6,191.12
12565,6045,4,6,500_line,117.0,3,0.017082,0.00096,2.74613,1980.6,2471.9,3152.4,234.0
12565,12613,4,6,500_line,158.46,3,0.023983,0.00117,3.92941,2209.6,2473.0,3019.5,316.92
12565,5120,4,5,500_line,269.47,3,0.046099,0.00305,5.32476,2446.6,2663.7,3033.7,889.4000000000005
12565,1095,4,1,500_line,374.32,3,0.056911,0.00301,8.70831,2031.5,2878.7,3093.8,2986.3999999999996
12565,1092,4,1,500_line,444.06,3,0.069953,0.00433,9.88135,2349.0,2852.2,2926.6,4381.2
12565,1098,4,1,500_line,428.68,3,0.069657,0.00407,9.57279,1898.7,3119.7,3194.3,4073.6000000000004
12565,6056,4,6,500_line,96.94,2,0.014122,0.00086,2.25859,2043.4,2852.7,2997.8,193.88
12565,6298,4,6,500_line,101.38,2,0.017996,0.00113,1.84432,2459.2,2858.4,2879.7,202.76
12565,6228,4,6,500_line,105.14,3,0.015606,0.00084,2.38208,2335.2,2955.0,3132.7,210.28
12565,6101,4,6,500_line,103.39,3,0.015248,0.00088,2.431,1999.6,2311.1,2845.4,206.78
12565,6003,4,6,500_line,110.96,3,0.016841,0.00101,2.4961,2017.0,2985.5,3225.7,221.92
12565,6292,4,6,500_line,112.67,3,0.017035,0.00097,2.68704,2278.3,2293.6,3362.0,225.34
12565,7320,4,7,500_line,120.96,3,0.018947,0.00102,3.0289,2073.7,2649.3,3346.3,241.92
12565,12574,4,7,500_line,88.35,3,0.014638,0.00072,1.89789,1805.2,2401.3,2634.6,176.7
12565,6062,4,6,500_line,122.21,3,0.017819,0.00143,3.17263,2237.0,2461.8,3008.4,244.42
12565,7341,4,7,500_line,120.29,3,0.018428,0.00104,2.80714,2130.9,2195.6,3255.6,240.58
12535,4195,4,4,500_line,116.58,1,0.017352,0.00119,2.78297,2074.6,2866.4,3036.5,116.58
12535,7095,4,7,500_line,128.36,1,0.021823,0.00147,2.53166,2384.2,2551.9,3177.4,5465.223185461333
12535,12566,4,4,500_line,17.78,0,0.002632,0.00016,0.43015,2437.9,2701.2,3031.6,17.78
12535,7406,4,7,500_line,96.01,1,0.014218,0.00081,2.32145,2228.6,2840.5,3230.9,3757.680782562021
12535,7320,4,7,500_line,170.43,1,0.025959,0.00123,3.90559,2174.3,3136.9,3137.9,7989.349940828514
12535,6169,4,6,500_line,171.52,2,0.029892,0.00188,3.5156,2005.0,2757.4,3211.7,343.04
12535,6333,4,6,500_line,170.05,3,0.024933,0.00139,4.25597,2210.0,2531.4,3015.7,575.441577603658
12535,12613,4,6,500_line,240.76,3,0.032045,0.00194,6.32425,2070.8,2577.1,3216.3,991.5040459598004
12535,5120,4,5,500_line,340.35,3,0.053457,0.0029,7.79036,2064.9,2079.5,3105.5,3494.312778372944
12535,6239,4,6,500_line,150.38,2,0.021527,0.00137,3.63143,2058.7,2485.6,3050.4,429.2620380171106
12535,6234,4,6,500_line,169.43,3,0.026846,0.00162,3.8187,2145.8,2712.2,2983.7,412.96168456158455
12535,1095,4,1,500_line,433.86,2,0.072382,0.00491,8.6829,2305.4,2810.5,2875.3,4177.200000000001
12535,6045,4,6,500_line,176.26,3,0.026784,0.00137,4.16461,2171.4,2847.8,3060.3,517.9953871580511
12535,1098,4,1,500_line,485.47,2,0.073955,0.00386,10.92632,2278.3,2407.8,3106.1,5209.4000000000015
12535,7414,4,7,500_line,88.52,2,0.014164,0.00074,1.88322,2205.3,2372.1,3123.6,1316.177158868628
12535,12523,4,6,500_line,140.85,3,0.019106,0.00123,4.03461,2090.3,2438.0,2788.5,401.9701166066036
12535,6141,4,6,500_line,159.02,3,0.025126,0.00158,3.44892,2278.8,2828.0,3007.4,468.3591162800968
12535,6197,4,6,500_line,164.02,3,0.023454,0.00141,4.2883,2313.2,2666.1,2895.2,493.962841571608
12535,7428,4,7,500_line,170.3,2,0.026129,0.00124,3.74468,1796.8,2525.1,3276.6,7493.227987574523
12535,12691,4,7,500_line,158.89,2,0.026416,0.00152,3.14925,2146.1,2562.4,3113.4,5581.439950744094
12535,12861,4,7,500_line,181.46,2,0.025163,0.00178,4.54655,2263.5,2583.3,2965.2,5816.314386207938
12535,12749,4,7,500_line,181.0,2,0.030875,0.00154,4.0588,2287.4,2789.0,2834.9,6154.2161108127375
12535,12699,4,7,500_line,223.41,2,0.030129,0.00187,5.06773,2214.8,2934.0,3173.7,8007.07343601755
12535,12567,4,7,500_line,206.74,2,0.035222,0.00212,4.51033,1903.0,2770.5,2973.6,7449.776789254437
12535,12544,4,7,500_line,155.72,2,0.020722,0.00109,3.91936,1992.2,2678.3,3100.3,4222.803708942877
12535,12696,4,7,500_line,163.0,3,0.024726,0.00143,4.00994,1782.7,2448.2,3048.9,4027.4959986567173
12535,12747,4,7,500_line,142.16,3,0.022868,0.00135,3.14044,2464.1,2688.5,2893.5,3961.181419126001
12535,12880,4,7,500_line,155.16,3,0.026292,0.00148,3.1791,2029.3,2779.9,2935.6,4501.879068734521
12535,12585,4,7,500_line,123.59,2,0.020039,0.00116,3.06124,2151.6,2332.3,3067.8,3874.7442581134346
12535,7058,4,7,500_line,93.75,2,0.01286,0.00074,2.63343,2118.7,2204.0,2900.5,3303.3974894827124
12535,12640,4,7,500_line,130.21,3,0.023771,0.00135,2.61575,2263.4,2473.6,2903.3,3958.8783536184287
12535,7042,4,7,500_line,92.38,3,0.016441,0.0011,1.84965,2338.0,2404.6,2952.3,1196.8707421953918
12535,6161,4,6,500_line,158.69,3,0.023063,0.00169,3.88227,2029.7,2575.3,3072.1,853.1365370152984
12535,7018,4,7,500_line,101.07,3,0.016612,0.00087,2.1121,2365.8,2794.4,3300.9,927.7541968415067
12535,12596,4,7,500_line,186.48,3,0.028037,0.00153,4.25189,2060.8,2398.4,3319.5,4448.307637199886
12535,12862,4,7,500_line,181.08,3,0.02621,0.00142,4.65573,2220.8,2296.0,3340.4,5363.199844213861
12535,12781,4,7,500_line,191.49,3,0.023735,0.0015,5.77123,2128.1,2857.9,3182.5,5509.278012274041
12535,12689,4,7,500_line,211.81,3,0.030317,0.00191,5.23374,2012.7,2326.3,2693.3,6821.04813596618
12535,7422,4,7,500_line,198.65,3,0.03378,0.00171,4.1882,1996.4,2911.6,2952.9,5726.155818443382
12535,7204,4,7,500_line,214.34,3,0.033221,0.00192,5.51503,2052.0,2955.8,3025.0,5823.240184156319
12535,12761,4,7,500_line,211.99,3,0.035914,0.00217,4.55884,1947.5,2101.3,2863.7,6448.4188748443075
12535,12501,4,8,500_line,415.63,3,0.06678,0.00446,8.58945,2214.4,2802.4,2984.5,10993.24417148899
12535,12539,4,7,500_line,245.63,3,0.047259,0.00231,4.00505,1834.9,2256.3,3112.7,6156.9346410908365
12566,7406,4,7,500_line,87.66,1,0.011831,0.00063,2.24519,2085.5,3061.0,3122.8,1926.686269732216
12566,4195,4,4,500_line,105.38,0,0.015934,0.00095,2.79755,2110.8,2916.0,3084.3,105.38
12566,7414,4,7,500_line,74.86,1,0.010362,0.00062,1.89203,2363.4,2831.3,3173.0,355.5485275860895
12566,6239,4,6,500_line,132.52,1,0.021037,0.00116,2.86611,1967.0,2793.3,2915.8,449.1414266854024
12566,7058,4,7,500_line,91.18,2,0.016066,0.00096,1.79174,2344.2,2398.3,3401.5,1572.6586280926992
12566,12640,4,7,500_line,128.82,3,0.02056,0.00145,2.6216,1976.4,2410.8,3324.3,1638.1344579306867
12566,7095,4,7,500_line,119.64,2,0.017756,0.00105,2.84245,2136.5,2797.7,2945.8,2891.748313483613
12566,12585,4,7,500_line,128.02,3,0.022379,0.00119,2.33737,2041.4,2460.4,3056.8,1675.5775172319588
12566,7042,4,7,500_line,81.23,2,0.011583,0.00064,1.92372,2213.8,2952.3,3333.3,365.4658285923577
12566,7428,4,7,500_line,167.16,3,0.026472,0.00147,3.63548,2158.1,2583.3,3235.2,5531.501686181749
12566,7320,4,7,500_line,175.68,2,0.029078,0.00169,3.43208,1957.5,2179.3,2967.4,3552.834519960137
12566,12544,4,7,500_line,153.8,3,0.023893,0.00143,3.06907,2056.8,2624.8,3321.5,2225.3561298938225
12566,12691,4,7,500_line,143.81,3,0.022884,0.00136,3.38693,2342.8,3026.4,3158.2,2887.4672184615692
12566,7018,4,7,500_line,91.47,2,0.014331,0.00076,1.76571,2086.8,2203.5,3111.6,390.0889827363591
12566,6234,4,6,500_line,151.19,2,0.026072,0.00144,3.10184,2023.5,2094.9,2860.0,462.5630218123439
12566,12523,4,6,500_line,133.84,2,0.019556,0.0012,3.14165,2205.3,2253.5,3164.0,453.76628769356677
12566,6141,4,6,500_line,140.67,2,0.021751,0.00137,3.10562,1939.2,3132.7,3204.0,465.5886865444528
12566,6169,4,6,500_line,155.3,2,0.024816,0.0016,3.3618,2210.7,2552.6,2756.6,454.17759469180703
12566,6197,4,6,500_line,153.97,2,0.025757,0.00196,3.11412,2244.6,2678.5,2851.7,484.02446890647053
12566,6066,4,6,500_line,145.62,3,0.021641,0.00156,3.48049,1871.1,2505.6,3319.1,475.727264773818
12566,6161,4,6,500_line,145.48,2,0.021613,0.00121,3.26889,2347.8,2438.2,3006.3,484.84371187802014
12566,6298,4,6,500_line,156.88,3,0.024617,0.00128,3.44832,1885.7,2639.0,3014.1,504.26851933217915
12566,6056,4,6,500_line,155.86,3,0.022767,0.00105,3.50467,1920.4,3090.3,3413.1,505.50722086809213
12566,12852,4,6,500_line,159.22,3,0.024186,0.00133,3.71221,2419.9,2639.0,3005.1,506.6336621542102
12566,6075,4,6,500_line,171.0,3,0.028833,0.00185,3.38521,1909.0,2660.7,3156.3,540.113355773597
12566,6333,4,6,500_line,159.05,3,0.023892,0.00168,3.52549,1982.4,2781.4,2880.7,494.08151735686886
12566,12613,4,6,500_line,218.2,3,0.031515,0.00174,5.58404,1995.7,2305.8,3173.6,622.3263304214488
12566,5120,4,5,500_line,328.38,3,0.057545,0.00307,6.2558,2274.3,2586.0,2906.5,2666.79410612024
12566,1095,4,1,500_line,402.08,2,0.060323,0.00282,9.67454,2296.6,3086.9,3195.1,4159.673648338432
12566,6045,4,6,500_line,161.17,3,0.025595,0.00145,3.47235,2142.9,2652.9,2876.0,498.45040896966987
12566,1098,4,1,500_line,474.58,2,0.086437,0.00462,8.76038,2152.3,2363.9,2687.4,6352.547129542061
12566,1092,4,1,500_line,473.92,2,0.080493,0.00547,10.04933,1935.4,2439.4,3251.1,6265.514738378542
12566,12861,4,7,500_line,173.17,3,0.026707,0.00149,3.93906,2125.9,2426.7,2737.6,3025.820654311002
12566,12749,4,7,500_line,181.37,3,0.027518,0.00162,4.36128,2060.7,2845.7,3067.0,2649.8932226848633
12566,12699,4,7,500_line,213.62,3,0.032318,0.00166,4.71076,2017.6,2650.5,3009.7,3842.274318880203
12566,12567,4,7,500_line,209.3,3,0.033668,0.00163,4.53068,2219.4,2941.2,3320.9,3885.0639754173903
5015,12556,5,5,500_line,40.54,1,0.006338,0.0004,0.97992,1983.0,2542.1,2936.9,40.54
5015,5164,5,5,500_line,23.84,1,0.003459,0.00017,0.58263,2340.1,2713.0,2937.1,23.84
5015,12528,5,5,500_line,16.83,1,0.002746,0.00016,0.32173,2294.7,2734.0,2876.0,16.83
5015,5063,5,5,500_line,15.07,0,0.002267,0.0001,0.34991,2190.5,2605.9,2900.1,15.07
5015,5021,5,5,500_line,22.39,1,0.003508,0.00025,0.48433,2171.8,2619.1,3259.6,22.39
5015,12709,5,5,500_line,24.64,1,0.003498,0.00022,0.67963,2103.5,2534.5,2671.9,24.64
5015,5361,5,5,500_line,45.0,2,0.007406,0.00041,1.015,2072.6,2393.0,3317.6,45.0
5015,5204,5,5,500_line,47.51,2,0.007528,0.00049,0.9718,2159.4,2974.0,3007.9,47.51
5015,5196,5,5,500_line,73.15,3,0.012568,0.00072,1.49128,2024.4,2410.7,3021.2,73.15
5015,5018,5,5,500_line,69.02,2,0.009825,0.00063,1.6809,1891.5,2912.1,3111.2,69.02
5015,5055,5,5,500_line,93.21,3,0.013853,0.00086,1.91006,2088.0,2528.9,2998.5,93.21
5015,5413,5,5,500_line,70.5,2,0.010163,0.00058,1.72052,2120.7,2630.2,3242.4,70.5
5015,5260,5,5,500_line,60.5,3,0.009193,0.00057,1.28837,2141.5,2447.5,2789.7,60.5
5015,12886,5,5,500_line,120.22,3,0.019259,0.00127,2.88647,2203.8,2694.0,2845.9,120.22
5015,12601,5,5,500_line,47.32,2,0.006644,0.00033,1.24275,2013.2,2172.6,3100.5,47.32
5015,12637,5,5,500_line,98.88,3,0.012782,0.00065,2.89839,2416.9,2444.2,3440.1,98.88
5015,5045,5,5,500_line,79.5,3,0.011615,0.00072,1.79366,2179.3,2604.8,2905.6,79.5
5015,12863,5,5,500_line,43.45,2,0.006341,0.00038,0.9511,2149.4,2332.7,2802.0,43.45
5015,5479,5,5,500_line,30.33,2,0.005051,0.00032,0.63957,2068.6,2543.3,2752.6,30.33
5015,5401,5,5,500_line,54.58,3,0.008977,0.00049,1.1611,2102.2,2936.6,2984.8,54.58
5015,5317,5,5,500_line,53.83,3,0.009182,0.00048,1.13249,1975.1,2892.7,3036.4,53.83
5015,5464,5,5,500_line,33.07,2,0.004902,0.00032,0.74871,2445.2,2763.7,3076.6,33.07
5015,5102,5,5,500_line,36.51,3,0.005549,0.00032,0.80297,2184.9,2323.7,3026.1,36.51
5015,5322,5,5,500_line,28.7,2,0.004495,0.00026,0.58845,2185.0,2566.8,3095.6,28.7
5015,5083,5,5,500_line,43.47,3,0.007725,0.00045,0.81287,1983.6,2371.9,2876.2,43.47
5015,5295,5,5,500_line,47.23,3,0.006178,0.00035,1.29675,2099.7,2582.2,3269.5,47.23
5015,5448,5,5,500_line,27.31,2,0.003794,0.00027,0.63824,2388.2,2527.1,3266.6,27.31
5015,5047,5,5,500_line,33.21,2,0.004511,0.00031,0.86872,2219.0,2773.6,3125.4,33.21
5015,12707,5,5,500_line,61.54,3,0.009547,0.0007,1.44191,2224.4,2840.6,2952.0,61.54
5015,5444,5,5,500_line,38.74,3,0.006027,0.00044,0.98113,2065.8,2101.4,2875.0,38.74
5015,5033,5,5,500_line,48.07,3,0.00616,0.00034,1.26391,2055.2,2896.9,2992.3,48.07
5015,5384,5,5,500_line,44.37,3,0.006422,0.0004,1.0152,2121.3,2560.5,3076.9,44.37
5015,12770,5,5,500_line,87.94,3,0.013258,0.00071,2.00395,2263.2,2331.2,2881.9,87.94
5015,12547,5,5,500_line,83.95,3,0.014445,0.001,1.64022,2167.5,2487.9,3115.0,83.95
5015,5236,5,5,500_line,99.72,3,0.015462,0.00095,2.24285,1895.5,2899.5,2948.1,99.72
5015,12736,5,2,500_line,141.41,3,0.020138,0.00113,3.20243,2137.9,2579.9,3041.9,282.82
5018,5055,5,5,500_line,19.23,1,0.003029,0.00021,0.4415,2060.7,2275.2,3257.2,19.23
5018,12556,5,5,500_line,27.86,1,0.004244,0.00022,0.60789,1802.1,2217.6,3116.4,27.86
5018,5204,5,5,500_line,23.19,0,0.00363,0.00023,0.57492,2188.3,2317.9,3379.2,23.19
5018,5413,5,5,500_line,30.41,0,0.004136,0.00022,0.78298,1844.1,2779.4,2853.1,30.41
5018,5196,5,5,500_line,11.64,0,0.001889,0.0001,0.27141,2381.2,2614.4,2992.9,11.64
5018,5260,5,5,500_line,70.91,2,0.010195,0.00065,1.5685,2333.2,2770.9,2902.9,70.91
5018,12886,5,5,500_line,71.89,2,0.011359,0.00079,1.48114,2385.4,3042.7,3143.8,71.89
5018,12601,5,5,500_line,62.63,2,0.010409,0.00061,1.3973,1900.8,2104.6,3091.9,62.63
5018,12637,5,5,500_line,36.72,2,0.006016,0.00041,0.67745,2048.5,2372.3,3260.5,36.72
5018,5045,5,5,500_line,58.5,2,0.01027,0.00066,1.20527,2306.6,2938.6,3127.9,58.5
5018,5361,5,5,500_line,28.97,2,0.003953,0.00024,0.72136,2279.1,2468.4,2946.1,28.97
5018,5236,5,5,500_line,36.5,2,0.005333,0.00027,0.83486,2177.4,2652.4,2696.9,36.5
5018,12676,5,5,500_line,59.66,3,0.009522,0.00055,1.41123,2218.2,2474.6,3181.7,59.66
5018,12736,5,2,500_line,77.15,3,0.012745,0.00074,1.63908,2101.5,2364.3,3120.1,154.3
5018,5394,5,5,500_line,75.9,3,0.012408,0.00068,1.54296,2073.3,2587.1,2696.5,75.9
5018,5164,5,5,500_line,77.14,3,0.012793,0.00077,1.76452,2190.9,2531.1,2833.9,77.14
5018,12528,5,5,500_line,78.25,3,0.012701,0.00081,1.63404,2278.0,2364.9,2707.9,78.25
5018,5063,5,5,500_line,80.04,3,0.012941,0.00072,1.7163,2133.1,2139.2,2859.7,80.04
5018,5021,5,5,500_line,58.61,2,0.009977,0.00052,1.23588,2120.8,2487.5,3109.6,58.61
5018,12709,5,5,500_line,73.35,2,0.01037,0.00067,1.77721,2091.5,3090.8,3105.6,73.35
5018,12863,5,5,500_line,76.75,3,0.01123,0.00077,1.90212,2148.6,3063.8,3225.7,76.75
5018,5479,5,5,500_line,74.24,3,0.011844,0.00068,1.77197,2449.1,2767.8,2993.3,74.24
5018,5401,5,5,500_line,68.49,3,0.01302,0.00075,1.21907,2357.6,2807.3,2960.9,68.49
5018,5317,5,5,500_line,66.98,3,0.010728,0.00059,1.51027,1865.2,2328.4,3436.9,66.98
5018,12770,5,5,500_line,110.44,3,0.017539,0.00092,2.43782,2245.5,2661.1,3084.3,110.44
5018,5120,5,5,500_line,114.34,3,0.018874,0.00116,2.2774,2024.3,2565.0,3174.6,114.34
5018,12843,5,5,500_line,89.31,3,0.011756,0.00065,2.24411,2120.8,3122.4,3215.1,89.31
5018,12793,5,5,500_line,116.13,3,0.018196,0.00093,2.60112,2274.6,2640.1,2996.3,116.13
5021,12528,5,5,500_line,19.12,0,0.002942,0.00019,0.4402,2156.9,2984.6,3276.5,19.12
5021,12863,5,5,500_line,26.51,1,0.004299,0.00028,0.53465,2391.7,2682.4,2930.2,26.51
5021,5479,5,5,500_line,20.34,1,0.002961,0.00018,0.46404,1988.0,2372.1,3196.4,20.34
5021,12601,5,5,500_line,27.21,1,0.004015,0.00025,0.66015,2082.3,2452.9,2912.5,27.21
5021,12556,5,5,500_line,37.15,1,0.005106,0.0003,0.91577,2116.4,2125.5,2727.3,37.15
5021,5047,5,5,500_line,27.18,2,0.004154,0.0003,0.62131,1916.8,2507.2,3299.5,27.18
5021,12707,5,5,500_line,53.45,2,0.008844,0.00048,1.16378,2104.4,2472.6,3016.1,53.45
5021,5448,5,5,500_line,32.09,2,0.004623,0.00022,0.78269,2144.1,2381.5,3183.3,32.09
5021,5444,5,5,500_line,37.99,3,0.005599,0.00036,0.89408,2207.4,2871.1,2952.8,37.99
